frame,landmark,x,y,z,visibility
0,0,-0.0393314585089683,1.386314332485199,-0.2643239796161651,0.99997878074646
0,1,-0.0238665211945772,1.413777232170105,-0.2590804398059845,0.9999434947967528
0,2,-0.0205790922045707,1.413619577884674,-0.2482095509767532,0.9999310970306396
0,3,-0.021213412284851,1.4142770171165466,-0.2522382140159607,0.9999539852142334
0,4,-0.0429889895021915,1.423153042793274,-0.2724287807941437,0.9999650716781616
0,5,-0.0409284010529518,1.4211212992668152,-0.2840959429740906,0.9999667406082152
0,6,-0.035840630531311,1.4086166620254517,-0.2647322416305542,0.9999735355377196
0,7,0.0363834649324417,1.425017774105072,-0.1612956970930099,0.999931812286377
0,8,-0.0921028181910514,1.3756368160247803,-0.162414088845253,0.9998871088027954
0,9,-0.0036405716091394,1.385413110256195,-0.2123216390609741,0.9999381303787231
0,10,-0.036153994500637,1.3477134704589844,-0.2398169189691543,0.9999362230300904
0,11,0.1300426870584488,1.2890023291110992,-0.0211096834391355,0.9999945163726808
0,12,-0.1403339654207229,1.3170110285282135,-0.0099754948168993,0.9999847412109376
0,13,0.2407112270593643,1.1327841579914093,-0.0261399615556001,0.974586009979248
0,14,-0.1470812261104583,1.0094560980796814,-0.0615808255970478,0.9526298642158508
0,15,0.3405811488628387,0.9391755014657974,-0.03091961145401,0.991190791130066
0,16,-0.2129718959331512,0.7918020971119404,-0.1111449748277664,0.9731123447418212
0,17,0.3671663999557495,0.9058783128857613,-0.0271305348724126,0.983931601047516
0,18,-0.2061110287904739,0.747670866549015,-0.1419229805469513,0.9570189714431764
0,19,0.3389785289764404,0.8885692805051804,-0.0552306436002254,0.9868406057357788
0,20,-0.1846197098493576,0.7664164155721664,-0.1669597327709198,0.962504267692566
0,21,0.3430359661579132,0.9074248149991035,-0.0436432138085365,0.983084499835968
0,22,-0.2037938386201858,0.7866950407624245,-0.1303708702325821,0.9532772302627563
0,23,0.0894553437829017,0.8334161695092916,0.048683825880289,0.9999526739120485
0,24,-0.0863177105784416,0.8353661503642797,-0.0472260229289531,0.9999420642852784
