frame,landmark,x,y,z,visibility
0,0,-0.0358045548200607,1.4319243431091309,-0.2096448838710785,0.9999934434890748
0,1,-0.0150207849219441,1.4510059356689453,-0.20196433365345,0.9999767541885376
0,2,-0.0133330449461936,1.4532759189605713,-0.1928438544273376,0.9999760389328004
0,3,-0.0144472066313028,1.4533798098564148,-0.1940995454788208,0.9999797344207764
0,4,-0.0389526672661304,1.4618842005729675,-0.2143438309431076,0.9999871253967284
0,5,-0.0370861515402793,1.461733639240265,-0.2260741591453552,0.9999896287918092
0,6,-0.0328597798943519,1.4491057991981506,-0.2073414623737335,0.9999897480010986
0,7,0.054729875177145,1.440239667892456,-0.1026927083730697,0.9999796152114868
0,8,-0.0914198234677314,1.404553234577179,-0.0919960811734199,0.9999629259109496
0,9,0.0042021265253424,1.4188657999038696,-0.1622543334960937,0.9999821186065674
0,10,-0.0345697626471519,1.387679636478424,-0.1868891417980194,0.9999815225601196
0,11,0.1474537849426269,1.2683132886886597,0.0133681204169988,0.9999866485595704
0,12,-0.1500758230686187,1.3383926153182983,0.0742832869291305,0.9999655485153198
0,13,0.2553243041038513,1.1190713346004486,-0.0407313369214534,0.9786469340324402
0,14,-0.2457287609577179,1.0954086184501648,-0.0289234053343534,0.903158962726593
0,15,0.3501017093658447,1.1867845356464386,-0.1454598754644394,0.9957948923110962
0,16,-0.3922050297260284,1.1709940731525421,-0.223978579044342,0.9907750487327576
0,17,0.3686943352222442,1.217110812664032,-0.1660158187150955,0.994608998298645
0,18,-0.4030698239803314,1.2053890228271484,-0.2788907587528229,0.9917205572128296
0,19,0.3648406565189361,1.2450070083141327,-0.181773379445076,0.9953998923301696
0,20,-0.3956832885742187,1.266042947769165,-0.2983523309230804,0.9927607774734496
0,21,0.3590534329414367,1.1877374947071075,-0.1586114764213562,0.9936060905456544
0,22,-0.3973108828067779,1.1974069774150848,-0.2426669597625732,0.9911166429519652
0,23,0.0937262699007988,0.8117076607304625,0.0308161899447441,0.999936819076538
0,24,-0.0909418612718582,0.8146252210717648,-0.028143037110567,0.9999328851699828
0,25,0.1229678690433502,0.4126327335834503,-0.0605669096112251,0.6978318095207214
0,26,-0.0466011688113212,0.4857648611068726,-0.0814638137817382,0.6978507041931152
0,27,0.0814693868160247,0.06243455410003662,0.0938387587666511,0.6267232298851013
0,28,-0.0794977694749832,0.09096229076385498,0.0770993009209632,0.7475186586380005
0,29,0.053952470421791,0.02919715642929077,0.1149972379207611,0.3239237368106842
