frame,landmark,x,y,z,visibility
0,0,0.0096509009599685,1.3665038347244263,-0.2690621018409729,0.9977830052375792
0,1,0.0400839745998382,1.389488160610199,-0.2490910440683365,0.9976770281791688
0,2,0.0427629053592681,1.3903769254684448,-0.2392428070306778,0.9971103668212892
0,3,0.0404792428016662,1.3901193141937256,-0.2430674582719802,0.9978622794151306
0,4,0.0090173780918121,1.4108513593673706,-0.2795380651950836,0.998522937297821
0,5,0.0117782056331634,1.4098201394081116,-0.2934742569923401,0.9988523721694946
0,6,0.0195373743772506,1.4029709100723267,-0.2726986408233642,0.9989932179450988
0,7,0.0530313700437545,1.3664910197257996,-0.1133644059300422,0.9988459348678588
0,8,-0.0881842598319053,1.3527669310569763,-0.1967952251434326,0.9985103011131288
0,9,0.0098803341388702,1.3494462370872498,-0.2065308690071106,0.9912999272346495
0,10,-0.020480141043663,1.3292776346206665,-0.2576062977313995,0.9942997694015504
0,11,0.0344268530607223,1.2059934735298157,0.0207446571439504,0.9982477426528932
0,12,-0.2295076996088028,1.2631026208400726,-0.058665782213211,0.9990063309669496
0,13,0.0790439322590828,0.9985099434852599,0.0052754576317965,0.0207643564790487
0,14,-0.167360171675682,1.0589633882045746,-0.1705754697322845,0.8388068675994873
0,15,0.1342183351516723,0.8714354634284972,-0.0133263785392045,0.0206468943506479
0,16,-0.0708262920379638,1.19525808095932,-0.2392684668302536,0.832849383354187
0,17,0.1360401809215545,0.8413904085755347,-0.0061070336960256,0.0433826074004173
0,18,-0.0257209837436676,1.2614552974700928,-0.2824588418006897,0.8366015553474426
0,19,0.1310599893331527,0.8406315073370934,-0.0091574126854538,0.0438831336796283
0,20,-0.0305380076169967,1.3374016284942627,-0.2731937170028686,0.8277685642242432
0,21,0.1435305327177047,0.8527853451669215,-0.0173360630869865,0.0433685891330242
0,22,-0.0731170773506164,1.2334200739860535,-0.2379782646894455,0.7458263635635376
0,23,0.0686996057629585,0.8348174681887031,0.0534153990447521,0.9992591738700868
0,24,-0.0670953541994094,0.8121383134275675,-0.0510404743254184,0.9993226528167723
0,25,0.0214249417185783,0.4375333786010742,0.0029722487088292,0.2887897193431854
0,26,0.0094580501317977,0.4786230325698853,-0.1859854906797409,0.812481164932251
0,27,-0.0412055552005767,0.1148805022239685,0.1052247658371925,0.6231584548950195
0,28,-0.1603358685970306,0.13905078172683716,-0.0811466574668884,0.8824509382247925
0,29,-0.0682447850704193,0.06849735975265503,0.1240310966968536,0.6606011390686035
